Subproducto,"Institución",Producto,Moneda,"Valor Vivienda",Aforo,Plazo,"Ingresos Requeridos","Tasa de Interés","Tipo de Tasa",CAT,"CAT Incluye IVA",Pago,"Frecuencia de Pago",Avaluo,"Comisión por Apertura","Gastos Notariales","Desembolso Inicial"
520,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,4500000,90.0,240,66851.0,10.5,Fija,12.4,0,43453.0,Mensual,14790.0,4050.0,31500.0,820290.0
521,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,5000000,90.0,240,74219.0,10.5,Fija,12.3,0,48242.0,Mensual,14790.0,4500.0,35000.0,909790.0
522,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,5500000,90.0,240,81587.0,10.5,Fija,12.4,0,53032.0,Mensual,20300.0,4950.0,38500.0,1004800.0
523,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,6000000,90.0,240,88956.0,10.5,Fija,12.3,0,57821.0,Mensual,20300.0,5400.0,42000.0,1094300.0
524,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,6500000,90.0,240,96324.0,10.5,Fija,12.3,0,62611.0,Mensual,20300.0,5850.0,45500.0,1183800.0
525,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,7000000,90.0,240,103692.0,10.5,Fija,12.3,0,67400.0,Mensual,20300.0,6300.0,49000.0,1273300.0
526,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,7500000,90.0,240,111061.0,10.5,Fija,12.3,0,72190.0,Mensual,22040.0,6750.0,52500.0,1364540.0
527,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,8000000,90.0,240,118429.0,10.5,Fija,12.3,0,76979.0,Mensual,22040.0,7200.0,56000.0,1454040.0
528,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,8500000,90.0,240,125798.0,10.5,Fija,12.3,0,81768.0,Mensual,22040.0,7650.0,59500.0,1543540.0
529,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,9000000,90.0,240,133166.0,10.5,Fija,12.3,0,86558.0,Mensual,22040.0,8100.0,63000.0,1633040.0
530,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,9500000,90.0,240,140534.0,10.5,Fija,12.3,0,91347.0,Mensual,22040.0,8550.0,66500.0,1722540.0
531,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,10000000,90.0,240,147903.0,10.5,Fija,12.3,0,96137.0,Mensual,22040.0,9000.0,70000.0,1812040.0
532,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,400000,75.0,60,10848.0,10.75,Fija,15.4,0,7051.0,Mensual,1914.0,100.0,2800.0,130914.0
533,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,500000,75.0,60,13426.0,10.75,Fija,15.0,0,8727.0,Mensual,1914.0,200.0,3500.0,163914.0
534,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,600000,75.0,60,16004.0,10.75,Fija,14.9,0,10402.0,Mensual,3074.0,300.0,4200.0,198074.0
535,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,700000,75.0,60,18582.0,10.75,Fija,14.7,0,12078.0,Mensual,3074.0,400.0,4900.0,231074.0
536,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,800000,75.0,60,21160.0,10.75,Fija,14.5,0,13754.0,Mensual,3074.0,500.0,5600.0,264074.0
537,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,900000,75.0,60,23738.0,10.75,Fija,14.4,0,15430.0,Mensual,3074.0,600.0,6300.0,297074.0
538,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,1000000,75.0,60,26316.0,10.75,Fija,14.3,0,17105.0,Mensual,3074.0,700.0,7000.0,330074.0
539,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,1500000,75.0,60,39206.0,10.75,Fija,14.1,0,25484.0,Mensual,5626.0,1125.0,10500.0,496876.0
540,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,2000000,75.0,60,52097.0,10.75,Fija,13.9,0,33863.0,Mensual,5626.0,1500.0,14000.0,660626.0
541,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,2500000,75.0,60,64987.0,10.75,Fija,13.8,0,42242.0,Mensual,8874.0,1875.0,17500.0,827624.0
542,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,3000000,75.0,60,77877.0,10.75,Fija,13.7,0,50620.0,Mensual,8874.0,2250.0,21000.0,991374.0
543,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,3500000,75.0,60,90768.0,10.75,Fija,13.7,0,58999.0,Mensual,12180.0,2625.0,24500.0,1158430.0
544,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,4000000,75.0,60,103658.0,10.75,Fija,13.7,0,67378.0,Mensual,12180.0,3000.0,28000.0,1322180.0
545,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,4500000,75.0,60,116548.0,10.75,Fija,13.7,0,75756.0,Mensual,14790.0,3375.0,31500.0,1488540.0
546,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,5000000,75.0,60,129439.0,10.75,Fija,13.6,0,84135.0,Mensual,14790.0,3750.0,35000.0,1652290.0
547,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,5500000,75.0,60,142329.0,10.75,Fija,13.7,0,92514.0,Mensual,20300.0,4125.0,38500.0,1821550.0
548,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,6000000,75.0,60,155219.0,10.75,Fija,13.6,0,100892.0,Mensual,20300.0,4500.0,42000.0,1985300.0
549,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,6500000,75.0,60,168110.0,10.75,Fija,13.6,0,109271.0,Mensual,20300.0,4875.0,45500.0,2149050.0
550,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,7000000,75.0,60,181000.0,10.75,Fija,13.6,0,117650.0,Mensual,20300.0,5250.0,49000.0,2312800.0
551,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,7500000,75.0,60,193890.0,10.75,Fija,13.6,0,126029.0,Mensual,22040.0,5625.0,52500.0,2478290.0
552,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,8000000,75.0,60,206781.0,10.75,Fija,13.5,0,134407.0,Mensual,22040.0,6000.0,56000.0,2642040.0
553,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,8500000,75.0,60,219671.0,10.75,Fija,13.5,0,142786.0,Mensual,22040.0,6375.0,59500.0,2805790.0
554,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,9000000,75.0,60,232561.0,10.75,Fija,13.5,0,151165.0,Mensual,22040.0,6750.0,63000.0,2969540.0
555,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,9500000,75.0,60,245451.0,10.75,Fija,13.5,0,159543.0,Mensual,22040.0,7125.0,66500.0,3133290.0
556,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,10000000,75.0,60,258342.0,10.75,Fija,13.5,0,167922.0,Mensual,22040.0,7500.0,70000.0,3297040.0
557,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,400000,82.0,120,7764.0,10.75,Fija,14.5,0,5047.0,Mensual,1914.0,100.0,2800.0,102914.0
558,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,500000,87.0,120,10108.0,10.75,Fija,14.1,0,6571.0,Mensual,1914.0,200.0,3500.0,103914.0
559,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,600000,90.0,120,12410.0,10.75,Fija,13.9,0,8066.0,Mensual,3074.0,300.0,4200.0,108074.0
560,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,700000,90.0,120,14389.0,10.75,Fija,13.7,0,9353.0,Mensual,3074.0,400.0,4900.0,126074.0
561,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,800000,90.0,120,16368.0,10.75,Fija,13.6,0,10639.0,Mensual,3074.0,500.0,5600.0,144074.0
562,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,900000,90.0,120,18347.0,10.75,Fija,13.5,0,11926.0,Mensual,3074.0,600.0,6300.0,162074.0
563,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,1000000,90.0,120,20326.0,10.75,Fija,13.4,0,13212.0,Mensual,3074.0,700.0,7000.0,180074.0
564,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,1500000,90.0,120,30221.0,10.75,Fija,13.3,0,19644.0,Mensual,5626.0,1200.0,10500.0,272626.0
565,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,2000000,90.0,120,40117.0,10.75,Fija,13.2,0,26076.0,Mensual,5626.0,1700.0,14000.0,362626.0
566,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,2500000,90.0,120,50012.0,10.75,Fija,13.1,0,32508.0,Mensual,8874.0,2200.0,17500.0,455874.0
567,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,3000000,90.0,120,59907.0,10.75,Fija,13.1,0,38940.0,Mensual,8874.0,2700.0,21000.0,545874.0
568,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,3500000,90.0,120,69803.0,10.75,Fija,13.0,0,45372.0,Mensual,12180.0,3150.0,24500.0,638680.0
569,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,4000000,90.0,120,79698.0,10.75,Fija,13.0,0,51804.0,Mensual,12180.0,3600.0,28000.0,728180.0
570,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,4500000,90.0,120,89593.0,10.75,Fija,13.0,0,58236.0,Mensual,14790.0,4050.0,31500.0,820290.0
571,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,5000000,90.0,120,99489.0,10.75,Fija,13.0,0,64668.0,Mensual,14790.0,4500.0,35000.0,909790.0
572,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,5500000,90.0,120,109384.0,10.75,Fija,13.0,0,71100.0,Mensual,20300.0,4950.0,38500.0,1004800.0
573,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,6000000,90.0,120,119279.0,10.75,Fija,13.0,0,77532.0,Mensual,20300.0,5400.0,42000.0,1094300.0
574,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,6500000,90.0,120,129175.0,10.75,Fija,13.0,0,83964.0,Mensual,20300.0,5850.0,45500.0,1183800.0
575,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,7000000,90.0,120,139070.0,10.75,Fija,12.9,0,90396.0,Mensual,20300.0,6300.0,49000.0,1273300.0
576,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,7500000,90.0,120,148965.0,10.75,Fija,12.9,0,96827.0,Mensual,22040.0,6750.0,52500.0,1364540.0
577,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,8000000,90.0,120,158861.0,10.75,Fija,12.9,0,103259.0,Mensual,22040.0,7200.0,56000.0,1454040.0
578,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,8500000,90.0,120,168756.0,10.75,Fija,12.9,0,109691.0,Mensual,22040.0,7650.0,59500.0,1543540.0
579,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,9000000,90.0,120,178651.0,10.75,Fija,12.9,0,116123.0,Mensual,22040.0,8100.0,63000.0,1633040.0
580,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,9500000,90.0,120,188547.0,10.75,Fija,12.9,0,122555.0,Mensual,22040.0,8550.0,66500.0,1722540.0
581,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,10000000,90.0,120,198442.0,10.75,Fija,12.9,0,128987.0,Mensual,22040.0,9000.0,70000.0,1812040.0
582,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,400000,82.0,180,6541.0,10.75,Fija,14.2,0,4252.0,Mensual,1914.0,100.0,2800.0,102914.0
583,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,500000,85.0,180,8308.0,10.75,Fija,13.8,0,5401.0,Mensual,1914.0,200.0,3500.0,113914.0
584,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,600000,85.0,180,9863.0,10.75,Fija,13.7,0,6411.0,Mensual,3074.0,300.0,4200.0,138074.0
585,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,700000,85.0,180,11418.0,10.75,Fija,13.5,0,7422.0,Mensual,3074.0,400.0,4900.0,161074.0
586,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,800000,85.0,180,12972.0,10.75,Fija,13.4,0,8432.0,Mensual,3074.0,500.0,5600.0,184074.0
587,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,900000,85.0,180,14527.0,10.75,Fija,13.3,0,9443.0,Mensual,3074.0,600.0,6300.0,207074.0
588,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,1000000,85.0,180,16082.0,10.75,Fija,13.3,0,10453.0,Mensual,3074.0,700.0,7000.0,230074.0
589,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,1500000,85.0,180,23855.0,10.75,Fija,13.1,0,15506.0,Mensual,5626.0,1200.0,10500.0,347626.0
590,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,2000000,85.0,180,31628.0,10.75,Fija,13.0,0,20558.0,Mensual,5626.0,1700.0,14000.0,462626.0
591,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,2500000,85.0,180,39401.0,10.75,Fija,12.9,0,25611.0,Mensual,8874.0,2125.0,17500.0,580124.0
592,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,3000000,85.0,180,47174.0,10.75,Fija,12.9,0,30663.0,Mensual,8874.0,2550.0,21000.0,694374.0
593,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,3500000,85.0,180,54947.0,10.75,Fija,12.9,0,35716.0,Mensual,12180.0,2975.0,24500.0,811930.0
594,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,4000000,85.0,180,62720.0,10.75,Fija,12.8,0,40768.0,Mensual,12180.0,3400.0,28000.0,926180.0
595,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,4500000,85.0,180,70493.0,10.75,Fija,12.8,0,45821.0,Mensual,14790.0,3825.0,31500.0,1043040.0
596,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,5000000,85.0,180,78266.0,10.75,Fija,12.8,0,50873.0,Mensual,14790.0,4250.0,35000.0,1157290.0
597,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,5500000,85.0,180,86039.0,10.75,Fija,12.8,0,55926.0,Mensual,20300.0,4675.0,38500.0,1277050.0
598,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,6000000,85.0,180,93812.0,10.75,Fija,12.8,0,60978.0,Mensual,20300.0,5100.0,42000.0,1391300.0
599,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,6500000,85.0,180,101585.0,10.75,Fija,12.8,0,66031.0,Mensual,20300.0,5525.0,45500.0,1505550.0
600,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,7000000,85.0,180,109359.0,10.75,Fija,12.8,0,71083.0,Mensual,20300.0,5950.0,49000.0,1619800.0
601,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,7500000,85.0,180,117132.0,10.75,Fija,12.8,0,76136.0,Mensual,22040.0,6375.0,52500.0,1735790.0
602,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,8000000,85.0,180,124905.0,10.75,Fija,12.7,0,81188.0,Mensual,22040.0,6800.0,56000.0,1850040.0
603,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,8500000,85.0,180,132678.0,10.75,Fija,12.7,0,86241.0,Mensual,22040.0,7225.0,59500.0,1964290.0
604,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,9000000,85.0,180,140451.0,10.75,Fija,12.7,0,91293.0,Mensual,22040.0,7650.0,63000.0,2078540.0
605,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,9500000,85.0,180,148224.0,10.75,Fija,12.7,0,96346.0,Mensual,22040.0,8075.0,66500.0,2192790.0
606,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,10000000,85.0,180,155997.0,10.75,Fija,12.7,0,101398.0,Mensual,22040.0,8500.0,70000.0,2307040.0
607,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,400000,82.0,240,6007.0,10.75,Fija,13.9,0,3905.0,Mensual,1914.0,100.0,2800.0,102914.0
608,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,500000,85.0,240,7617.0,10.75,Fija,13.6,0,4951.0,Mensual,1914.0,200.0,3500.0,113914.0
609,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,600000,85.0,240,9034.0,10.75,Fija,13.5,0,5872.0,Mensual,3074.0,300.0,4200.0,138074.0
610,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,700000,85.0,240,10450.0,10.75,Fija,13.3,0,6792.0,Mensual,3074.0,400.0,4900.0,161074.0
611,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,800000,85.0,240,11866.0,10.75,Fija,13.2,0,7713.0,Mensual,3074.0,500.0,5600.0,184074.0
612,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,900000,85.0,240,13283.0,10.75,Fija,13.1,0,8634.0,Mensual,3074.0,600.0,6300.0,207074.0
613,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,1000000,85.0,240,14699.0,10.75,Fija,13.1,0,9554.0,Mensual,3074.0,700.0,7000.0,230074.0
614,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,1500000,85.0,240,21781.0,10.75,Fija,12.9,0,14158.0,Mensual,5626.0,1200.0,10500.0,347626.0
615,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,2000000,85.0,240,28863.0,10.75,Fija,12.8,0,18761.0,Mensual,5626.0,1700.0,14000.0,462626.0
616,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,2500000,85.0,240,35945.0,10.75,Fija,12.8,0,23364.0,Mensual,8874.0,2125.0,17500.0,580124.0
617,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,3000000,85.0,240,43026.0,10.75,Fija,12.7,0,27967.0,Mensual,8874.0,2550.0,21000.0,694374.0
618,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,3500000,85.0,240,50108.0,10.75,Fija,12.7,0,32570.0,Mensual,12180.0,2975.0,24500.0,811930.0
619,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,4000000,85.0,240,57190.0,10.75,Fija,12.7,0,37174.0,Mensual,12180.0,3400.0,28000.0,926180.0
620,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,4500000,85.0,240,64272.0,10.75,Fija,12.7,0,41777.0,Mensual,14790.0,3825.0,31500.0,1043040.0
621,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,5000000,85.0,240,71354.0,10.75,Fija,12.7,0,46380.0,Mensual,14790.0,4250.0,35000.0,1157290.0
622,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,5500000,85.0,240,78436.0,10.75,Fija,12.7,0,50983.0,Mensual,20300.0,4675.0,38500.0,1277050.0
623,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,6000000,85.0,240,85518.0,10.75,Fija,12.6,0,55586.0,Mensual,20300.0,5100.0,42000.0,1391300.0
624,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,6500000,85.0,240,92599.0,10.75,Fija,12.6,0,60190.0,Mensual,20300.0,5525.0,45500.0,1505550.0
625,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,7000000,85.0,240,99681.0,10.75,Fija,12.6,0,64793.0,Mensual,20300.0,5950.0,49000.0,1619800.0
626,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,7500000,85.0,240,106763.0,10.75,Fija,12.6,0,69396.0,Mensual,22040.0,6375.0,52500.0,1735790.0
627,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,8000000,85.0,240,113845.0,10.75,Fija,12.6,0,73999.0,Mensual,22040.0,6800.0,56000.0,1850040.0
628,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,8500000,85.0,240,120927.0,10.75,Fija,12.6,0,78602.0,Mensual,22040.0,7225.0,59500.0,1964290.0
629,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,9000000,85.0,240,128009.0,10.75,Fija,12.6,0,83206.0,Mensual,22040.0,7650.0,63000.0,2078540.0
630,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,9500000,85.0,240,135090.0,10.75,Fija,12.6,0,87809.0,Mensual,22040.0,8075.0,66500.0,2192790.0
631,HSBC,"CRÉDITO HIPOTECARIO HSBC PAGO FIJO",Pesos,10000000,85.0,240,142172.0,10.75,Fija,12.6,0,92412.0,Mensual,22040.0,8500.0,70000.0,2307040.0
632,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,400000,85.0,60,11940.0,9.75,Fija,13.8,0,7761.0,Mensual,1914.0,"",2380.0,25714.0
633,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,1500000,85.0,60,43303.0,9.75,Fija,12.3,0,28147.0,Mensual,5626.0,"",8925.0,94876.0
634,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,2000000,85.0,60,57559.0,9.75,Fija,12.1,0,37413.0,Mensual,5626.0,"",11900.0,124626.0
635,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,2500000,85.0,60,71814.0,9.75,Fija,12.1,0,46679.0,Mensual,8874.0,"",14875.0,157624.0
636,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,3000000,85.0,60,86070.0,9.75,Fija,12.0,0,55946.0,Mensual,8874.0,"",17850.0,187374.0
637,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,3500000,85.0,60,100326.0,9.75,Fija,12.0,0,65212.0,Mensual,12180.0,"",20825.0,220430.0
638,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,4000000,85.0,60,114582.0,9.75,Fija,11.9,0,74478.0,Mensual,12180.0,"",23800.0,250180.0
639,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,4500000,85.0,60,128838.0,9.75,Fija,11.9,0,83745.0,Mensual,14790.0,"",26775.0,282540.0
640,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,5000000,85.0,60,143094.0,9.75,Fija,11.9,0,93011.0,Mensual,14790.0,"",29750.0,312290.0
641,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,5500000,85.0,60,157349.0,9.75,Fija,11.9,0,102277.0,Mensual,20300.0,"",32725.0,347550.0
642,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,6000000,85.0,60,171605.0,9.75,Fija,11.9,0,111543.0,Mensual,20300.0,"",35700.0,377300.0
643,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,6500000,85.0,60,185861.0,9.75,Fija,11.9,0,120810.0,Mensual,20300.0,"",38675.0,407050.0
644,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,7000000,85.0,60,200117.0,9.75,Fija,11.9,0,130076.0,Mensual,20300.0,"",41650.0,436800.0
645,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,7500000,85.0,60,214373.0,9.75,Fija,11.8,0,139342.0,Mensual,22040.0,"",44625.0,468290.0
646,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,8000000,85.0,60,228628.0,9.75,Fija,11.8,0,148608.0,Mensual,22040.0,"",47600.0,498040.0
647,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,8500000,85.0,60,242884.0,9.75,Fija,11.8,0,157875.0,Mensual,22040.0,"",50575.0,527790.0
648,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,9000000,85.0,60,257140.0,9.75,Fija,11.8,0,167141.0,Mensual,22040.0,"",53550.0,557540.0
649,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,9500000,85.0,60,271396.0,9.75,Fija,11.8,0,176407.0,Mensual,22040.0,"",56525.0,587290.0
650,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,10000000,85.0,60,285652.0,9.75,Fija,11.8,0,185674.0,Mensual,22040.0,"",59500.0,617040.0
651,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,400000,85.0,120,7803.0,10.0,Fija,13.6,0,5072.0,Mensual,1914.0,"",2380.0,25714.0
652,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,1500000,85.0,120,27789.0,10.0,Fija,12.3,0,18063.0,Mensual,5626.0,"",8925.0,94876.0
653,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,2000000,85.0,120,36873.0,10.0,Fija,12.1,0,23968.0,Mensual,5626.0,"",11900.0,124626.0
654,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,2500000,85.0,120,45958.0,10.0,Fija,12.1,0,29872.0,Mensual,8874.0,"",14875.0,157624.0
655,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,3000000,85.0,120,55042.0,10.0,Fija,12.0,0,35777.0,Mensual,8874.0,"",17850.0,187374.0
656,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,3500000,85.0,120,64126.0,10.0,Fija,12.0,0,41682.0,Mensual,12180.0,"",20825.0,220430.0
657,HSBC,"PAGO DE HIPOTECA HSBC PAGO FIJO",Pesos,4000000,85.0,120,73211.0,10.0,Fija,12.0,0,47587.0,Mensual,12180.0,"",23800.0,250180.0
